path,gender,number,намбэр
train/f4376599f2.wav,female,403908,четыреста три тысячи девятьсот восемь
train/d3d8e46e7f.wav,female,193741,сто девяносто три тысячи семьсот сорок один
train/599906c43a.wav,female,319933,триста девятнадцать тысяч девятьсот тридцать три
train/c1d2dbfb95.wav,female,788147,семьсот восемьдесят восемь тысяч сто сорок семь
train/1c6dcac9c6.wav,male,272695,двести семьдесят две тысячи шестьсот девяносто пять
train/8aad8c2963.wav,male,978952,девятьсот семьдесят восемь тысяч девятьсот пятьдесят два
train/fdec53b620.wav,male,80982,восемьдесят тысяч девятьсот восемьдесят два
train/6b29186c4b.wav,female,622467,шестьсот двадцать две тысячи четыреста шестьдесят семь
train/be19b01c7a.wav,male,121992,сто двадцать одна тысяча девятьсот девяносто два
train/f5cc772193.wav,male,323626,триста двадцать три тысячи шестьсот двадцать шесть
train/811112f472.wav,male,965165,девятьсот шестьдесят пять тысяч сто шестьдесят пять
train/d09b8a5c81.wav,female,934677,девятьсот тридцать четыре тысячи шестьсот семьдесят семь
train/98bb6449e5.wav,male,729670,семьсот двадцать девять тысяч шестьсот семьдесят
train/6c1290da33.wav,male,837931,восемьсот тридцать семь тысяч девятьсот тридцать один
train/f2bf6f83fc.wav,male,444446,четыреста сорок четыре тысячи четыреста сорок шесть
train/6434bc9b8e.wav,male,884055,восемьсот восемьдесят четыре тысячи пятьдесят пять
train/536ff88da4.wav,male,12135,двенадцать тысяч сто тридцать пять
train/4d8ff9c7c4.wav,male,583179,пятьсот восемьдесят три тысячи сто семьдесят девять
train/cc61e5ae2c.wav,male,163672,сто шестьдесят три тысячи шестьсот семьдесят два
train/66200b5f2f.wav,female,119073,сто девятнадцать тысяч семьдесят три
train/3d15a5d552.wav,female,188792,сто восемьдесят восемь тысяч семьсот девяносто два
train/77ae90b454.wav,male,469333,четыреста шестьдесят девять тысяч триста тридцать три
train/8d7ac5b96e.wav,male,138064,сто тридцать восемь тысяч шестьдесят четыре
train/efe4c106fa.wav,female,458368,четыреста пятьдесят восемь тысяч триста шестьдесят восемь
train/811faff982.wav,male,639303,шестьсот тридцать девять тысяч триста три
train/1f8743c00e.wav,female,449277,четыреста сорок девять тысяч двести семьдесят семь
train/2a5eb46bec.wav,male,848418,восемьсот сорок восемь тысяч четыреста восемнадцать
train/f5cac4f010.wav,male,87156,восемьдесят семь тысяч сто пятьдесят шесть
train/6c4a4523ee.wav,male,492548,четыреста девяносто две тысячи пятьсот сорок восемь
train/497582c39d.wav,female,426468,четыреста двадцать шесть тысяч четыреста шестьдесят восемь
train/c7d2263e89.wav,female,61,шестьдесят один
train/b86bb8bfe7.wav,male,535978,пятьсот тридцать пять тысяч девятьсот семьдесят восемь
train/4ca6b6db76.wav,female,266641,двести шестьдесят шесть тысяч шестьсот сорок один
train/6cc477c6e6.wav,female,601724,шестьсот одна тысяча семьсот двадцать четыре
train/1c2c75ef80.wav,female,806690,восемьсот шесть тысяч шестьсот девяносто
train/677b3f4c5d.wav,female,459368,четыреста пятьдесят девять тысяч триста шестьдесят восемь
train/bc95e74156.wav,male,400220,четыреста тысяч двести двадцать
train/de164bd729.wav,female,287118,двести восемьдесят семь тысяч сто восемнадцать
train/fdba851159.wav,male,410388,четыреста десять тысяч триста восемьдесят восемь
train/c496b389cb.wav,male,776157,семьсот семьдесят шесть тысяч сто пятьдесят семь
train/3aaf7ab0bd.wav,female,550899,пятьсот пятьдесят тысяч восемьсот девяносто девять
train/5d40e26515.wav,male,566198,пятьсот шестьдесят шесть тысяч сто девяносто восемь
train/ad17c40362.wav,male,53372,пятьдесят три тысячи триста семьдесят два
train/11f871010b.wav,female,235850,двести тридцать пять тысяч восемьсот пятьдесят
train/8edfe0896c.wav,male,950962,девятьсот пятьдесят тысяч девятьсот шестьдесят два
train/3f92b84ec6.wav,female,943313,девятьсот сорок три тысячи триста тринадцать
train/c6f4561889.wav,male,559871,пятьсот пятьдесят девять тысяч восемьсот семьдесят один
train/65e82865e4.wav,female,860299,восемьсот шестьдесят тысяч двести девяносто девять
train/25a66d4823.wav,male,363446,триста шестьдесят три тысячи четыреста сорок шесть
train/34b225c79c.wav,female,819976,восемьсот девятнадцать тысяч девятьсот семьдесят шесть
train/76cf8ce21f.wav,female,976978,девятьсот семьдесят шесть тысяч девятьсот семьдесят восемь
train/e6a0a865b3.wav,female,753532,семьсот пятьдесят три тысячи пятьсот тридцать два
train/8990752fea.wav,male,278195,двести семьдесят восемь тысяч сто девяносто пять
train/15f1c4d6f4.wav,female,141945,сто сорок одна тысяча девятьсот сорок пять
train/9c8f439124.wav,female,741198,семьсот сорок одна тысяча сто девяносто восемь
train/1686dabb71.wav,female,156839,сто пятьдесят шесть тысяч восемьсот тридцать девять
train/eeb8522863.wav,female,559685,пятьсот пятьдесят девять тысяч шестьсот восемьдесят пять
train/51f2161c1a.wav,female,673833,шестьсот семьдесят три тысячи восемьсот тридцать три
train/dafabbc35d.wav,female,175189,сто семьдесят пять тысяч сто восемьдесят девять
train/60b9368319.wav,female,342148,триста сорок две тысячи сто сорок восемь
train/11a81245f1.wav,male,529354,пятьсот двадцать девять тысяч триста пятьдесят четыре
train/9c848ab515.wav,female,441090,четыреста сорок одна тысяча девяносто
train/cbce6014b4.wav,female,932518,девятьсот тридцать две тысячи пятьсот восемнадцать
train/d9c01e699c.wav,female,859560,восемьсот пятьдесят девять тысяч пятьсот шестьдесят
train/f234258906.wav,female,538461,пятьсот тридцать восемь тысяч четыреста шестьдесят один
train/c18224d8db.wav,female,387184,триста восемьдесят семь тысяч сто восемьдесят четыре
train/80e12380f0.wav,male,423822,четыреста двадцать три тысячи восемьсот двадцать два
train/af639e354d.wav,male,195347,сто девяносто пять тысяч триста сорок семь
train/0c3f301f80.wav,female,293490,двести девяносто три тысячи четыреста девяносто
train/800947f79b.wav,female,681457,шестьсот восемьдесят одна тысяча четыреста пятьдесят семь
train/70bcd22b66.wav,female,70820,семьдесят тысяч восемьсот двадцать
train/0470a7b135.wav,female,667433,шестьсот шестьдесят семь тысяч четыреста тридцать три
train/dcd36ffa3a.wav,male,227269,двести двадцать семь тысяч двести шестьдесят девять
train/d9591cabb3.wav,female,928290,девятьсот двадцать восемь тысяч двести девяносто
train/fbac7833e3.wav,female,759668,семьсот пятьдесят девять тысяч шестьсот шестьдесят восемь
train/e173bb056d.wav,female,485945,четыреста восемьдесят пять тысяч девятьсот сорок пять
train/3666f749a2.wav,male,332231,триста тридцать две тысячи двести тридцать один
train/df1f168cbc.wav,female,769810,семьсот шестьдесят девять тысяч восемьсот десять
train/affe4f5f2f.wav,female,967592,девятьсот шестьдесят семь тысяч пятьсот девяносто два
train/a0114dd133.wav,female,503170,пятьсот три тысячи сто семьдесят
train/a5e4e4c9b1.wav,female,294808,двести девяносто четыре тысячи восемьсот восемь
train/5f65498fb3.wav,male,290168,двести девяносто тысяч сто шестьдесят восемь
train/1e8112012e.wav,male,39352,тридцать девять тысяч триста пятьдесят два
train/ac6416b935.wav,male,964128,девятьсот шестьдесят четыре тысячи сто двадцать восемь
train/35709bf227.wav,male,591371,пятьсот девяносто одна тысяча триста семьдесят один
train/1354cdbc6d.wav,female,155158,сто пятьдесят пять тысяч сто пятьдесят восемь
train/df7ac18c57.wav,female,156447,сто пятьдесят шесть тысяч четыреста сорок семь
train/5d81a483e7.wav,female,731225,семьсот тридцать одна тысяча двести двадцать пять
train/2769f9a1a1.wav,female,48874,сорок восемь тысяч восемьсот семьдесят четыре
train/ba0f6fb415.wav,male,471755,четыреста семьдесят одна тысяча семьсот пятьдесят пять
train/f3be387b76.wav,female,147414,сто сорок семь тысяч четыреста четырнадцать
train/3ee6c7333b.wav,female,95707,девяносто пять тысяч семьсот семь
train/8fe6fbf6de.wav,male,8187,восемь тысяч сто восемьдесят семь
train/323aae839f.wav,female,398340,триста девяносто восемь тысяч триста сорок
train/63441138b4.wav,female,230570,двести тридцать тысяч пятьсот семьдесят
train/94111dd38c.wav,female,61443,шестьдесят одна тысяча четыреста сорок три
train/a6b42c8fa6.wav,female,665808,шестьсот шестьдесят пять тысяч восемьсот восемь
train/6f9585cebe.wav,female,805743,восемьсот пять тысяч семьсот сорок три
train/98ebf32ac6.wav,female,679681,шестьсот семьдесят девять тысяч шестьсот восемьдесят один
train/c0062453c8.wav,male,763821,семьсот шестьдесят три тысячи восемьсот двадцать один
train/38f9269064.wav,male,147251,сто сорок семь тысяч двести пятьдесят один
train/daf5796817.wav,male,24350,двадцать четыре тысячи триста пятьдесят
train/d271823032.wav,male,47125,сорок семь тысяч сто двадцать пять
train/4d73f57426.wav,male,80774,восемьдесят тысяч семьсот семьдесят четыре
train/51fcb9093f.wav,female,678225,шестьсот семьдесят восемь тысяч двести двадцать пять
train/dbdc4309d8.wav,female,473717,четыреста семьдесят три тысячи семьсот семнадцать
train/95cf6cc71c.wav,female,491082,четыреста девяносто одна тысяча восемьдесят два
train/3641ca04cd.wav,male,160075,сто шестьдесят тысяч семьдесят пять
train/7a465ad9db.wav,male,57812,пятьдесят семь тысяч восемьсот двенадцать
train/2e5246f22e.wav,female,522950,пятьсот двадцать две тысячи девятьсот пятьдесят
train/bb3e057f08.wav,female,198229,сто девяносто восемь тысяч двести двадцать девять
train/4acb66ed8d.wav,male,810365,восемьсот десять тысяч триста шестьдесят пять
train/7b2868aac3.wav,female,317410,триста семнадцать тысяч четыреста десять
train/1183f66f7c.wav,female,404731,четыреста четыре тысячи семьсот тридцать один
train/0705c1c3d5.wav,female,207653,двести семь тысяч шестьсот пятьдесят три
train/a6ddb94601.wav,female,540968,пятьсот сорок тысяч девятьсот шестьдесят восемь
train/de172928c6.wav,female,84125,восемьдесят четыре тысячи сто двадцать пять
train/d1d2ccc4e4.wav,female,175218,сто семьдесят пять тысяч двести восемнадцать
train/10ae791d4e.wav,female,922359,девятьсот двадцать две тысячи триста пятьдесят девять
train/f927c6afc3.wav,male,758108,семьсот пятьдесят восемь тысяч сто восемь
train/37ab698db1.wav,female,950198,девятьсот пятьдесят тысяч сто девяносто восемь
train/c48af0d7f9.wav,female,209872,двести девять тысяч восемьсот семьдесят два
train/93cd263cb2.wav,female,595452,пятьсот девяносто пять тысяч четыреста пятьдесят два
train/751ec69918.wav,female,689578,шестьсот восемьдесят девять тысяч пятьсот семьдесят восемь
train/822ad02d9f.wav,female,376031,триста семьдесят шесть тысяч тридцать один
train/bb70ed31d8.wav,female,873598,восемьсот семьдесят три тысячи пятьсот девяносто восемь
train/040d0d4c9f.wav,male,417215,четыреста семнадцать тысяч двести пятнадцать
train/8a827ae496.wav,female,264301,двести шестьдесят четыре тысячи триста один
train/124cdb632a.wav,female,494828,четыреста девяносто четыре тысячи восемьсот двадцать восемь
train/ea5b1da2f4.wav,female,246188,двести сорок шесть тысяч сто восемьдесят восемь
train/1653829633.wav,female,904457,девятьсот четыре тысячи четыреста пятьдесят семь
train/2933d3915c.wav,male,817348,восемьсот семнадцать тысяч триста сорок восемь
train/853b5f7cb6.wav,female,216607,двести шестнадцать тысяч шестьсот семь
train/813ea102c7.wav,male,476923,четыреста семьдесят шесть тысяч девятьсот двадцать три
train/40fa9f60c4.wav,female,776444,семьсот семьдесят шесть тысяч четыреста сорок четыре
train/8272c05828.wav,male,410822,четыреста десять тысяч восемьсот двадцать два
train/af08e5c1e2.wav,female,968391,девятьсот шестьдесят восемь тысяч триста девяносто один
train/fc0de380f5.wav,male,100188,сто тысяч сто восемьдесят восемь
train/b444093937.wav,female,610869,шестьсот десять тысяч восемьсот шестьдесят девять
train/730584c637.wav,female,39567,тридцать девять тысяч пятьсот шестьдесят семь
train/81ac2458b0.wav,female,694592,шестьсот девяносто четыре тысячи пятьсот девяносто два
train/b67b740861.wav,male,30803,тридцать тысяч восемьсот три
train/3a368a02b6.wav,female,541738,пятьсот сорок одна тысяча семьсот тридцать восемь
train/2e43dcc694.wav,female,355201,триста пятьдесят пять тысяч двести один
train/82c5e26c09.wav,female,488448,четыреста восемьдесят восемь тысяч четыреста сорок восемь
train/b2fb8fdd40.wav,female,641547,шестьсот сорок одна тысяча пятьсот сорок семь
train/2ca2990ffd.wav,female,370820,триста семьдесят тысяч восемьсот двадцать
train/17b48dea5b.wav,female,288078,двести восемьдесят восемь тысяч семьдесят восемь
train/cc543ae4e1.wav,male,838032,восемьсот тридцать восемь тысяч тридцать два
train/4da41ee6bc.wav,female,153139,сто пятьдесят три тысячи сто тридцать девять
train/9d44a1abf7.wav,male,443243,четыреста сорок три тысячи двести сорок три
train/0977d115b4.wav,female,658338,шестьсот пятьдесят восемь тысяч триста тридцать восемь
train/8d1a636026.wav,male,921504,девятьсот двадцать одна тысяча пятьсот четыре
train/c4e7ba7c2f.wav,male,965403,девятьсот шестьдесят пять тысяч четыреста три
train/16913d6586.wav,female,233652,двести тридцать три тысячи шестьсот пятьдесят два
train/2a63f06412.wav,female,329481,триста двадцать девять тысяч четыреста восемьдесят один
train/aa3b136552.wav,female,48922,сорок восемь тысяч девятьсот двадцать два
train/20d1fd0872.wav,male,164531,сто шестьдесят четыре тысячи пятьсот тридцать один
train/ebc8298f3a.wav,male,974426,девятьсот семьдесят четыре тысячи четыреста двадцать шесть
train/9aff8ace40.wav,female,303653,триста три тысячи шестьсот пятьдесят три
train/b268a00d13.wav,male,274827,двести семьдесят четыре тысячи восемьсот двадцать семь
train/6003091523.wav,female,179310,сто семьдесят девять тысяч триста десять
train/0bde5ac8ab.wav,female,219205,двести девятнадцать тысяч двести пять
train/56228f9606.wav,female,276235,двести семьдесят шесть тысяч двести тридцать пять
train/2d07721ab0.wav,female,378829,триста семьдесят восемь тысяч восемьсот двадцать девять
train/4a8e608c10.wav,female,539826,пятьсот тридцать девять тысяч восемьсот двадцать шесть
train/9e3a1af49a.wav,male,873686,восемьсот семьдесят три тысячи шестьсот восемьдесят шесть
train/4e07c7660d.wav,female,680654,шестьсот восемьдесят тысяч шестьсот пятьдесят четыре
train/9b63d38d23.wav,male,961154,девятьсот шестьдесят одна тысяча сто пятьдесят четыре
train/46fcde5a41.wav,female,216896,двести шестнадцать тысяч восемьсот девяносто шесть
train/f78a48f10e.wav,male,370023,триста семьдесят тысяч двадцать три
train/36ce9258ab.wav,male,18859,восемнадцать тысяч восемьсот пятьдесят девять
train/61e49c0a82.wav,male,227385,двести двадцать семь тысяч триста восемьдесят пять
train/04865d148c.wav,male,943259,девятьсот сорок три тысячи двести пятьдесят девять
train/d193c7c7c1.wav,female,515491,пятьсот пятнадцать тысяч четыреста девяносто один
train/0576e37c56.wav,male,512489,пятьсот двенадцать тысяч четыреста восемьдесят девять
train/cc991d1f40.wav,female,525699,пятьсот двадцать пять тысяч шестьсот девяносто девять
train/3f24a1a6f7.wav,female,677426,шестьсот семьдесят семь тысяч четыреста двадцать шесть
train/2f927ef11e.wav,male,828074,восемьсот двадцать восемь тысяч семьдесят четыре
train/4792157216.wav,male,528707,пятьсот двадцать восемь тысяч семьсот семь
train/90710d5a80.wav,male,779948,семьсот семьдесят девять тысяч девятьсот сорок восемь
train/6637ff6c6a.wav,male,45950,сорок пять тысяч девятьсот пятьдесят
train/e029dc863e.wav,male,935609,девятьсот тридцать пять тысяч шестьсот девять
train/24d2c8f253.wav,female,227585,двести двадцать семь тысяч пятьсот восемьдесят пять
train/1af5c231e5.wav,female,187907,сто восемьдесят семь тысяч девятьсот семь
train/903cfb998e.wav,male,569158,пятьсот шестьдесят девять тысяч сто пятьдесят восемь
train/85047b054c.wav,female,966029,девятьсот шестьдесят шесть тысяч двадцать девять
train/55e080dd5c.wav,female,657319,шестьсот пятьдесят семь тысяч триста девятнадцать
train/0721c2dba5.wav,male,719448,семьсот девятнадцать тысяч четыреста сорок восемь
train/faea87e47f.wav,female,315199,триста пятнадцать тысяч сто девяносто девять
train/a9e6a5637a.wav,female,641878,шестьсот сорок одна тысяча восемьсот семьдесят восемь
train/77aec866f8.wav,male,533371,пятьсот тридцать три тысячи триста семьдесят один
train/19b2dc8760.wav,female,9784,девять тысяч семьсот восемьдесят четыре
train/998f83d93b.wav,male,655898,шестьсот пятьдесят пять тысяч восемьсот девяносто восемь
train/a395108410.wav,female,275203,двести семьдесят пять тысяч двести три
train/dc3fb5314e.wav,male,563193,пятьсот шестьдесят три тысячи сто девяносто три
train/4957e26c11.wav,male,177767,сто семьдесят семь тысяч семьсот шестьдесят семь
train/a145e9d62a.wav,female,946190,девятьсот сорок шесть тысяч сто девяносто
train/7eeb0f8433.wav,female,422157,четыреста двадцать две тысячи сто пятьдесят семь
train/1953d46041.wav,female,320080,триста двадцать тысяч восемьдесят
train/612678a3c4.wav,female,824118,восемьсот двадцать четыре тысячи сто восемнадцать
train/a6c544ae66.wav,male,289266,двести восемьдесят девять тысяч двести шестьдесят шесть
train/b757841e54.wav,female,60194,шестьдесят тысяч сто девяносто четыре
train/08aa49e48a.wav,male,169003,сто шестьдесят девять тысяч три
train/7c56b39f39.wav,female,124670,сто двадцать четыре тысячи шестьсот семьдесят
train/de170aee77.wav,female,986472,девятьсот восемьдесят шесть тысяч четыреста семьдесят два
train/c7f888ab1c.wav,male,97269,девяносто семь тысяч двести шестьдесят девять
train/94138b270f.wav,female,188129,сто восемьдесят восемь тысяч сто двадцать девять
train/1bc8fda6a4.wav,male,287792,двести восемьдесят семь тысяч семьсот девяносто два
train/a034b4abf3.wav,female,728863,семьсот двадцать восемь тысяч восемьсот шестьдесят три
train/8c8babe0fa.wav,male,587679,пятьсот восемьдесят семь тысяч шестьсот семьдесят девять
train/0e7e29b3ed.wav,female,882058,восемьсот восемьдесят две тысячи пятьдесят восемь
train/e9c03eb8c4.wav,female,811090,восемьсот одиннадцать тысяч девяносто
train/5f00254dbc.wav,female,459603,четыреста пятьдесят девять тысяч шестьсот три
train/c98ae3a11f.wav,male,201686,двести одна тысяча шестьсот восемьдесят шесть
train/584de16a6e.wav,male,325405,триста двадцать пять тысяч четыреста пять
train/a297a71f92.wav,female,273383,двести семьдесят три тысячи триста восемьдесят три
train/b296778286.wav,male,536961,пятьсот тридцать шесть тысяч девятьсот шестьдесят один
train/17a8043462.wav,male,348406,триста сорок восемь тысяч четыреста шесть
train/cd010565f4.wav,female,625014,шестьсот двадцать пять тысяч четырнадцать
train/5b5193b39d.wav,male,43241,сорок три тысячи двести сорок один
train/0f7629e944.wav,female,738383,семьсот тридцать восемь тысяч триста восемьдесят три
train/0c726ad315.wav,male,313899,триста тринадцать тысяч восемьсот девяносто девять
train/97fdcae583.wav,female,943395,девятьсот сорок три тысячи триста девяносто пять
train/5795c3c977.wav,male,860947,восемьсот шестьдесят тысяч девятьсот сорок семь
train/8e2b1703ae.wav,male,236455,двести тридцать шесть тысяч четыреста пятьдесят пять
train/75a65c7667.wav,male,804122,восемьсот четыре тысячи сто двадцать два
train/d5658126c6.wav,female,195359,сто девяносто пять тысяч триста пятьдесят девять
train/e420b51edb.wav,female,829072,восемьсот двадцать девять тысяч семьдесят два
train/d911030958.wav,female,940592,девятьсот сорок тысяч пятьсот девяносто два
train/48551dbe7b.wav,male,855608,восемьсот пятьдесят пять тысяч шестьсот восемь
train/eff16096a4.wav,female,156025,сто пятьдесят шесть тысяч двадцать пять
train/5c4688ec28.wav,male,335283,триста тридцать пять тысяч двести восемьдесят три
train/f012da79ac.wav,male,317318,триста семнадцать тысяч триста восемнадцать
train/97cc4b8056.wav,male,649637,шестьсот сорок девять тысяч шестьсот тридцать семь
train/4786b28f10.wav,male,459942,четыреста пятьдесят девять тысяч девятьсот сорок два
train/c4d4c657c9.wav,female,492465,четыреста девяносто две тысячи четыреста шестьдесят пять
train/0a7af21861.wav,female,812759,восемьсот двенадцать тысяч семьсот пятьдесят девять
train/110303eaf5.wav,male,129805,сто двадцать девять тысяч восемьсот пять
train/aee89fe044.wav,male,340431,триста сорок тысяч четыреста тридцать один
train/2506c8712f.wav,female,931547,девятьсот тридцать одна тысяча пятьсот сорок семь
train/9fe1d758a0.wav,female,993488,девятьсот девяносто три тысячи четыреста восемьдесят восемь
train/12d3e61a46.wav,female,785975,семьсот восемьдесят пять тысяч девятьсот семьдесят пять
train/b39b79e9d5.wav,female,786797,семьсот восемьдесят шесть тысяч семьсот девяносто семь
train/5352244201.wav,female,607771,шестьсот семь тысяч семьсот семьдесят один
train/960cbfa419.wav,female,350809,триста пятьдесят тысяч восемьсот девять
train/ffd6d2d236.wav,female,405021,четыреста пять тысяч двадцать один
train/c7e1a781fa.wav,male,964275,девятьсот шестьдесят четыре тысячи двести семьдесят пять
train/3e48381252.wav,female,161292,сто шестьдесят одна тысяча двести девяносто два
train/be622186c2.wav,female,296426,двести девяносто шесть тысяч четыреста двадцать шесть
train/21ad5b3dd2.wav,female,526060,пятьсот двадцать шесть тысяч шестьдесят
train/99f649bcaa.wav,male,752240,семьсот пятьдесят две тысячи двести сорок
train/03d2df800a.wav,female,596608,пятьсот девяносто шесть тысяч шестьсот восемь
train/214580a798.wav,female,453522,четыреста пятьдесят три тысячи пятьсот двадцать два
train/b45ff747d0.wav,female,65742,шестьдесят пять тысяч семьсот сорок два
train/0f5f69f547.wav,female,544467,пятьсот сорок четыре тысячи четыреста шестьдесят семь
train/4eb0970249.wav,female,262863,двести шестьдесят две тысячи восемьсот шестьдесят три
train/8b84efcbe7.wav,female,919327,девятьсот девятнадцать тысяч триста двадцать семь
train/4d3dcf1ef1.wav,female,624466,шестьсот двадцать четыре тысячи четыреста шестьдесят шесть
train/958ddd369d.wav,female,694165,шестьсот девяносто четыре тысячи сто шестьдесят пять
train/85e2682f15.wav,female,888630,восемьсот восемьдесят восемь тысяч шестьсот тридцать
train/b2d1fe6c79.wav,female,771901,семьсот семьдесят одна тысяча девятьсот один
train/07c8bc141d.wav,female,912092,девятьсот двенадцать тысяч девяносто два
train/3fb51e60ae.wav,female,111938,сто одиннадцать тысяч девятьсот тридцать восемь
train/3318c5646c.wav,male,427808,четыреста двадцать семь тысяч восемьсот восемь
train/9d7675941a.wav,male,586179,пятьсот восемьдесят шесть тысяч сто семьдесят девять
train/81b6a719b1.wav,female,968262,девятьсот шестьдесят восемь тысяч двести шестьдесят два
train/0ef66e9292.wav,female,819916,восемьсот девятнадцать тысяч девятьсот шестнадцать
train/a34039fa70.wav,male,168798,сто шестьдесят восемь тысяч семьсот девяносто восемь
train/eaf15943fe.wav,female,542779,пятьсот сорок две тысячи семьсот семьдесят девять
train/f47faa2060.wav,male,979161,девятьсот семьдесят девять тысяч сто шестьдесят один
train/17ec1ee6e8.wav,male,441989,четыреста сорок одна тысяча девятьсот восемьдесят девять
train/7cbe4975a2.wav,female,762570,семьсот шестьдесят две тысячи пятьсот семьдесят
train/767f950815.wav,female,684917,шестьсот восемьдесят четыре тысячи девятьсот семнадцать
train/076060e627.wav,female,420467,четыреста двадцать тысяч четыреста шестьдесят семь
train/c1c4e294c4.wav,female,93548,девяносто три тысячи пятьсот сорок восемь
train/d95301e33d.wav,male,304255,триста четыре тысячи двести пятьдесят пять
train/de0700e555.wav,male,3418,три тысячи четыреста восемнадцать
train/fdfd85ebc4.wav,male,540924,пятьсот сорок тысяч девятьсот двадцать четыре
train/7e5d6599cf.wav,female,941718,девятьсот сорок одна тысяча семьсот восемнадцать
train/716fb86a7d.wav,female,117355,сто семнадцать тысяч триста пятьдесят пять
train/3681693d19.wav,male,599106,пятьсот девяносто девять тысяч сто шесть
train/23dd50af85.wav,female,35271,тридцать пять тысяч двести семьдесят один
train/23be42df7e.wav,male,616038,шестьсот шестнадцать тысяч тридцать восемь
train/fa016968ca.wav,female,477441,четыреста семьдесят семь тысяч четыреста сорок один
train/28718c1ca6.wav,female,305740,триста пять тысяч семьсот сорок
train/199fd2e674.wav,male,164945,сто шестьдесят четыре тысячи девятьсот сорок пять
train/2d7f440f00.wav,male,314485,триста четырнадцать тысяч четыреста восемьдесят пять
train/547318f53b.wav,female,313748,триста тринадцать тысяч семьсот сорок восемь
train/5f4682a5eb.wav,female,894395,восемьсот девяносто четыре тысячи триста девяносто пять
train/ccfbc0337a.wav,female,89749,восемьдесят девять тысяч семьсот сорок девять
train/cca68001c2.wav,female,868755,восемьсот шестьдесят восемь тысяч семьсот пятьдесят пять
train/f927ebcea1.wav,male,408916,четыреста восемь тысяч девятьсот шестнадцать
train/099351a2aa.wav,female,731321,семьсот тридцать одна тысяча триста двадцать один
train/5fa5b345a6.wav,female,58990,пятьдесят восемь тысяч девятьсот девяносто
train/c270aa0c5f.wav,male,460405,четыреста шестьдесят тысяч четыреста пять
train/8da9535732.wav,female,278827,двести семьдесят восемь тысяч восемьсот двадцать семь
train/0f7ff56bbb.wav,female,485319,четыреста восемьдесят пять тысяч триста девятнадцать
train/7d97041502.wav,male,43038,сорок три тысячи тридцать восемь
train/018d254b9a.wav,female,86640,восемьдесят шесть тысяч шестьсот сорок
train/e5ffa8aa2c.wav,female,854220,восемьсот пятьдесят четыре тысячи двести двадцать
train/9f750c45d4.wav,female,268746,двести шестьдесят восемь тысяч семьсот сорок шесть
train/28912f011b.wav,male,781326,семьсот восемьдесят одна тысяча триста двадцать шесть
train/9aa6674301.wav,female,473598,четыреста семьдесят три тысячи пятьсот девяносто восемь
train/b5c63a38e8.wav,female,743524,семьсот сорок три тысячи пятьсот двадцать четыре
train/8239b39f00.wav,female,781432,семьсот восемьдесят одна тысяча четыреста тридцать два
train/602c9da224.wav,female,869869,восемьсот шестьдесят девять тысяч восемьсот шестьдесят девять
train/c640105b1d.wav,female,13265,тринадцать тысяч двести шестьдесят пять
train/e89524ea28.wav,female,866691,восемьсот шестьдесят шесть тысяч шестьсот девяносто один
train/297851fc6b.wav,female,396881,триста девяносто шесть тысяч восемьсот восемьдесят один
train/beaf3bacbd.wav,female,516999,пятьсот шестнадцать тысяч девятьсот девяносто девять
train/7f6b406c64.wav,male,226159,двести двадцать шесть тысяч сто пятьдесят девять
train/4a44b12813.wav,female,502018,пятьсот две тысячи восемнадцать
train/0d014d5b48.wav,female,27752,двадцать семь тысяч семьсот пятьдесят два
train/a5393c04c1.wav,female,165733,сто шестьдесят пять тысяч семьсот тридцать три
train/bb224233b1.wav,female,711456,семьсот одиннадцать тысяч четыреста пятьдесят шесть
train/31319b9eee.wav,female,883267,восемьсот восемьдесят три тысячи двести шестьдесят семь
train/d1bcdc7433.wav,male,158042,сто пятьдесят восемь тысяч сорок два
train/69c0040d31.wav,male,46309,сорок шесть тысяч триста девять
train/4858586854.wav,male,646473,шестьсот сорок шесть тысяч четыреста семьдесят три
train/6ecd451902.wav,female,243957,двести сорок три тысячи девятьсот пятьдесят семь
train/3a03e43ab8.wav,female,265200,двести шестьдесят пять тысяч двести
train/0764243f6a.wav,male,103500,сто три тысячи пятьсот
train/9f0af3aaff.wav,male,302127,триста две тысячи сто двадцать семь
train/661a6c3b35.wav,male,234205,двести тридцать четыре тысячи двести пять
train/c88a574c72.wav,female,163931,сто шестьдесят три тысячи девятьсот тридцать один
train/aed7fa6a47.wav,male,522094,пятьсот двадцать две тысячи девяносто четыре
train/71427d2202.wav,female,975357,девятьсот семьдесят пять тысяч триста пятьдесят семь
train/63d08a10be.wav,male,416629,четыреста шестнадцать тысяч шестьсот двадцать девять
train/07b912fadd.wav,female,346730,триста сорок шесть тысяч семьсот тридцать
train/7aeaf0139d.wav,female,950720,девятьсот пятьдесят тысяч семьсот двадцать
train/a49349e04f.wav,male,462501,четыреста шестьдесят две тысячи пятьсот один
train/ad33a4c31e.wav,male,899360,восемьсот девяносто девять тысяч триста шестьдесят
train/fcfe21bc48.wav,female,712717,семьсот двенадцать тысяч семьсот семнадцать
train/37d40eecff.wav,male,706401,семьсот шесть тысяч четыреста один
train/4bead3307b.wav,female,995812,девятьсот девяносто пять тысяч восемьсот двенадцать
train/3c0051be73.wav,male,425579,четыреста двадцать пять тысяч пятьсот семьдесят девять
